,ID,ProbNF,ProbF,y,yhat
3492,1392,0.32,0.68,0,1
3493,13920,0.9,0.1,0,0
3494,13922,0.96,0.04,0,0
3495,13923,0.98,0.02,0,0
3496,13924,0.85,0.15,0,0
3497,13925,0.92,0.08,0,0
3498,13926,0.51,0.49,0,0
3499,13927,1.0,0.0,0,0
3500,13931,0.97,0.03,0,0
3501,13932,1.0,0.0,0,0
3502,13933,0.95,0.05,0,0
3503,13934,1.0,0.0,0,0
3504,13935,0.99,0.01,0,0
3505,13936,0.13,0.87,0,1
3506,13937,0.07,0.93,0,1
3507,13938,0.21,0.79,0,1
3508,13939,0.99,0.01,0,0
3509,13940,1.0,0.0,0,0
3510,13941,1.0,0.0,0,0
3511,13942,0.41,0.59,0,1
3512,13944,0.91,0.09,0,0
3513,13945,1.0,0.0,0,0
3514,13947,0.93,0.07,0,0
3515,13949,0.98,0.02,0,0
3516,1395,1.0,0.0,0,0
3517,13950,0.92,0.08,0,0
3518,13951,0.98,0.02,0,0
3519,13952,1.0,0.0,0,0
3520,13953,0.98,0.02,0,0
3521,13954,0.97,0.03,0,0
3522,13955,1.0,0.0,0,0
3523,13956,0.96,0.04,0,0
3524,13957,1.0,0.0,0,0
3525,13958,1.0,0.0,0,0
3526,13959,0.99,0.01,0,0
3527,1396,1.0,0.0,0,0
3528,13960,0.65,0.35,0,0
3529,13961,0.98,0.02,0,0
3530,13963,0.9,0.1,0,0
3531,13964,0.89,0.11,0,0
3532,13965,0.63,0.37,0,0
3533,13966,0.96,0.04,0,0
3534,13967,1.0,0.0,0,0
3535,13968,0.99,0.01,0,0
3536,13969,0.95,0.05,0,0
3537,1397,0.96,0.04,0,0
3538,13970,0.57,0.43,0,0
3539,13971,1.0,0.0,0,0
3540,13972,0.89,0.11,0,0
3541,13973,0.5,0.5,0,0
3542,13974,1.0,0.0,0,0
3543,13975,0.97,0.03,0,0
3544,13976,0.03,0.97,0,1
3545,13978,0.91,0.09,0,0
3546,13979,1.0,0.0,0,0
3547,1398,0.92,0.08,0,0
3548,13980,1.0,0.0,0,0
3549,13981,0.95,0.05,0,0
3550,13982,1.0,0.0,0,0
3551,13984,0.41,0.59,0,1
3552,13985,0.16,0.84,0,1
3553,13986,0.98,0.02,0,0
3554,13987,0.96,0.04,0,0
3555,1399,0.88,0.12,0,0
3556,13990,0.99,0.01,0,0
3557,13991,0.99,0.01,0,0
3558,13993,0.94,0.06,0,0
3559,13994,0.84,0.16,0,0
3560,13996,0.5,0.5,0,0
3561,13997,0.62,0.38,0,0
3562,140,0.94,0.06,0,0
3563,1400,0.99,0.01,0,0
3564,14000,1.0,0.0,0,0
3565,14002,0.9,0.1,0,0
3566,14003,0.99,0.01,0,0
3567,14004,0.99,0.01,0,0
3568,14005,0.98,0.02,0,0
3569,14006,0.98,0.02,0,0
3570,14007,0.97,0.03,0,0
3571,14008,0.9,0.1,0,0
3572,14009,0.74,0.26,0,0
3573,1401,0.83,0.17,0,0
3574,14011,1.0,0.0,0,0
3575,14012,1.0,0.0,0,0
3576,14013,0.86,0.14,0,0
3577,14014,0.98,0.02,0,0
3578,14015,0.57,0.43,0,0
3579,14016,0.96,0.04,0,0
3580,14018,0.96,0.04,0,0
3581,14019,0.19,0.81,0,1
3582,1402,1.0,0.0,0,0
3583,14020,0.74,0.26,0,0
3584,14021,1.0,0.0,0,0
3585,14022,0.9,0.1,0,0
3586,14023,0.02,0.98,0,1
3587,14024,1.0,0.0,0,0
3588,14025,0.91,0.09,0,0
3589,14027,0.96,0.04,0,0
3590,14028,0.97,0.03,0,0
3591,14029,1.0,0.0,0,0
3592,1403,0.92,0.08,0,0
3593,14030,0.99,0.01,0,0
3594,14031,1.0,0.0,0,0
3595,14032,1.0,0.0,0,0
3596,14033,0.14,0.86,0,1
3597,14034,0.93,0.07,0,0
3598,14035,0.85,0.15,0,0
3599,14037,0.9,0.1,0,0
3600,14038,0.7,0.3,0,0
3601,14039,0.99,0.01,0,0
3602,1404,1.0,0.0,0,0
3603,14041,0.96,0.04,0,0
3604,14042,1.0,0.0,0,0
3605,14045,1.0,0.0,0,0
3606,14046,0.73,0.27,0,0
3607,14047,0.97,0.03,0,0
3608,14048,0.98,0.02,0,0
3609,14049,0.56,0.44,0,0
3610,1405,0.82,0.18,0,0
3611,14050,1.0,0.0,0,0
3612,14051,1.0,0.0,0,0
3613,14052,0.41,0.59,0,1
3614,14054,0.99,0.01,0,0
3615,14055,1.0,0.0,0,0
3616,14056,0.98,0.02,0,0
3617,14057,0.85,0.15,0,0
3618,14059,0.73,0.27,0,0
3619,1406,1.0,0.0,0,0
3620,14060,1.0,0.0,0,0
3621,14061,0.88,0.12,0,0
3622,14062,0.73,0.27,0,0
3623,14063,1.0,0.0,0,0
3624,14064,1.0,0.0,0,0
3625,14065,0.89,0.11,0,0
3626,14067,0.43,0.57,0,1
3627,14068,0.42,0.58,0,1
3628,14069,1.0,0.0,0,0
3629,1407,0.98,0.02,0,0
3630,14070,0.99,0.01,0,0
3631,14071,0.66,0.34,0,0
3632,14072,0.56,0.44,0,0
3633,14073,1.0,0.0,0,0
3634,14075,1.0,0.0,0,0
3635,14076,0.98,0.02,0,0
3636,14077,0.02,0.98,0,1
3637,14078,0.96,0.04,0,0
3638,14079,1.0,0.0,0,0
3639,1408,0.88,0.12,0,0
3640,14080,0.92,0.08,0,0
3641,14081,0.8,0.2,0,0
3642,14082,0.44,0.56,0,1
3643,14084,0.9,0.1,0,0
3644,14086,0.99,0.01,0,0
3645,14087,0.93,0.07,0,0
3646,14088,0.73,0.27,0,0
3647,14089,0.89,0.11,0,0
3648,1409,0.88,0.12,0,0
3649,14090,1.0,0.0,0,0
3650,14092,1.0,0.0,0,0
3651,14093,1.0,0.0,0,0
3652,14094,0.99,0.01,0,0
3653,14095,1.0,0.0,0,0
3654,14096,0.97,0.03,0,0
3655,14097,0.98,0.02,0,0
3656,14098,0.87,0.13,0,0
3657,14099,0.99,0.01,0,0
3658,141,0.98,0.02,0,0
3659,1410,0.97,0.03,0,0
3660,14101,0.93,0.07,0,0
3661,14102,1.0,0.0,0,0
3662,14103,0.88,0.12,0,0
3663,14104,0.82,0.18,0,0
3664,14105,0.75,0.25,0,0
3665,14106,1.0,0.0,0,0
3666,14108,0.73,0.27,0,0
3667,14109,1.0,0.0,0,0
3668,14110,1.0,0.0,0,0
3669,14112,1.0,0.0,0,0
3670,14113,1.0,0.0,0,0
3671,14114,0.98,0.02,0,0
3672,14116,0.79,0.21,0,0
3673,14117,0.71,0.29,0,0
3674,14118,0.9,0.1,0,0
3675,1412,0.95,0.05,0,0
3676,14120,0.91,0.09,0,0
3677,14122,0.68,0.32,0,0
3678,14123,0.79,0.21,0,0
3679,14124,0.99,0.01,0,0
3680,14125,0.88,0.12,0,0
3681,14127,0.91,0.09,0,0
3682,14128,0.97,0.03,0,0
3683,14129,1.0,0.0,0,0
3684,1413,0.94,0.06,0,0
3685,14130,0.98,0.02,0,0
3686,14131,0.98,0.02,0,0
3687,14133,1.0,0.0,0,0
3688,14136,0.69,0.31,0,0
3689,14137,1.0,0.0,0,0
3690,14138,0.89,0.11,0,0
3691,14139,0.96,0.04,0,0
3692,1414,0.99,0.01,0,0
3693,14142,1.0,0.0,0,0
3694,14143,0.68,0.32,0,0
3695,14144,0.86,0.14,0,0
3696,14145,1.0,0.0,0,0
3697,14146,0.87,0.13,0,0
3698,14147,1.0,0.0,0,0
3699,14148,1.0,0.0,0,0
3700,14149,0.96,0.04,0,0
3701,1415,0.41,0.59,0,1
3702,14150,0.05,0.95,0,1
3703,14151,1.0,0.0,0,0
3704,14152,1.0,0.0,0,0
3705,14153,0.81,0.19,0,0
3706,14154,0.9,0.1,0,0
3707,14155,1.0,0.0,0,0
3708,14156,0.98,0.02,0,0
3709,14157,0.99,0.01,0,0
3710,14158,0.19,0.81,0,1
3711,1416,0.98,0.02,0,0
3712,14160,0.94,0.06,0,0
3713,14161,1.0,0.0,0,0
3714,14163,0.99,0.01,0,0
3715,14164,0.97,0.03,0,0
3716,14165,1.0,0.0,0,0
3717,14166,1.0,0.0,0,0
3718,14167,0.43,0.57,0,1
3719,14168,0.8,0.2,0,0
3720,14169,0.95,0.05,0,0
3721,1417,0.83,0.17,0,0
3722,14170,1.0,0.0,0,0
3723,14171,0.95,0.05,0,0
3724,14172,1.0,0.0,0,0
3725,14173,1.0,0.0,0,0
3726,14174,0.83,0.17,0,0
3727,14175,0.73,0.27,0,0
3728,14176,1.0,0.0,0,0
3729,14177,1.0,0.0,0,0
3730,14178,0.99,0.01,0,0
3731,14179,0.98,0.02,0,0
3732,1418,0.98,0.02,0,0
3733,14181,0.99,0.01,0,0
3734,14182,0.74,0.26,0,0
3735,14183,0.5,0.5,0,0
3736,14184,1.0,0.0,0,0
3737,14185,1.0,0.0,0,0
3738,14186,0.85,0.15,0,0
3739,14187,0.78,0.22,0,0
3740,14188,1.0,0.0,0,0
3741,1419,0.87,0.13,0,0
3742,14190,0.87,0.13,0,0
3743,14191,0.73,0.27,0,0
3744,14192,1.0,0.0,0,0
3745,14193,1.0,0.0,0,0
3746,14194,0.98,0.02,0,0
3747,14195,1.0,0.0,0,0
3748,14196,0.96,0.04,0,0
3749,14197,0.84,0.16,0,0
3750,14198,1.0,0.0,0,0
3751,142,0.97,0.03,0,0
3752,1420,0.94,0.06,0,0
3753,14201,0.5,0.5,0,0
3754,14202,0.74,0.26,0,0
3755,14203,0.79,0.21,0,0
3756,14204,0.7,0.3,0,0
3757,14205,0.73,0.27,0,0
3758,14206,0.96,0.04,0,0
3759,14207,0.99,0.01,0,0
3760,14208,0.71,0.29,0,0
3761,14209,1.0,0.0,0,0
3762,1421,0.99,0.01,0,0
3763,14210,0.98,0.02,0,0
3764,14211,0.82,0.18,0,0
3765,14213,0.57,0.43,0,0
3766,14214,0.99,0.01,0,0
3767,14215,0.77,0.23,0,0
3768,14216,0.86,0.14,0,0
3769,14218,0.99,0.01,0,0
3770,14219,1.0,0.0,0,0
3771,14220,0.81,0.19,0,0
3772,14221,1.0,0.0,0,0
3773,14222,1.0,0.0,0,0
3774,14223,0.99,0.01,0,0
3775,14226,0.87,0.13,0,0
3776,14227,0.79,0.21,0,0
3777,14228,0.99,0.01,0,0
3778,14229,1.0,0.0,0,0
3779,1423,0.99,0.01,0,0
3780,14230,0.84,0.16,0,0
3781,14231,0.86,0.14,0,0
3782,14232,0.74,0.26,0,0
3783,14233,0.95,0.05,0,0
3784,14234,0.79,0.21,0,0
3785,14235,0.95,0.05,0,0
3786,14236,0.77,0.23,0,0
3787,14237,0.99,0.01,0,0
3788,14238,0.09,0.91,0,1
3789,1424,1.0,0.0,0,0
3790,14240,1.0,0.0,0,0
3791,14241,0.68,0.32,0,0
3792,14242,1.0,0.0,0,0
3793,14243,0.99,0.01,0,0
3794,14244,1.0,0.0,0,0
3795,14246,0.61,0.39,0,0
3796,14248,0.87,0.13,0,0
3797,14249,1.0,0.0,0,0
3798,1425,0.47,0.53,0,1
3799,14250,0.99,0.01,0,0
3800,14252,0.76,0.24,0,0
3801,14253,0.94,0.06,0,0
3802,14254,0.99,0.01,0,0
3803,14256,0.62,0.38,0,0
3804,14257,0.94,0.06,0,0
3805,14259,0.97,0.03,0,0
3806,1426,0.99,0.01,0,0
3807,14260,1.0,0.0,0,0
3808,14261,0.97,0.03,0,0
3809,14264,0.72,0.28,0,0
3810,14265,1.0,0.0,0,0
3811,14266,0.55,0.45,0,0
3812,14268,0.99,0.01,0,0
3813,14269,1.0,0.0,0,0
3814,1427,1.0,0.0,0,0
3815,14270,0.96,0.04,0,0
3816,14271,0.72,0.28,0,0
3817,14272,1.0,0.0,0,0
3818,14274,0.93,0.07,0,0
3819,14275,0.94,0.06,0,0
3820,14276,1.0,0.0,0,0
3821,14277,0.99,0.01,0,0
3822,14278,1.0,0.0,0,0
3823,1428,0.97,0.03,0,0
3824,14280,0.98,0.02,0,0
3825,14281,1.0,0.0,0,0
3826,14282,0.98,0.02,0,0
3827,14283,0.99,0.01,0,0
3828,14284,0.98,0.02,0,0
3829,14285,1.0,0.0,0,0
3830,14286,0.96,0.04,0,0
3831,14287,0.27,0.73,0,1
3832,14288,0.7,0.3,0,0
3833,1429,0.93,0.07,0,0
3834,14290,1.0,0.0,0,0
3835,14291,0.8,0.2,0,0
3836,14292,1.0,0.0,0,0
3837,14293,0.98,0.02,0,0
3838,14294,0.89,0.11,0,0
3839,14295,1.0,0.0,0,0
3840,14296,0.63,0.37,0,0
3841,14298,1.0,0.0,0,0
3842,14299,0.9,0.1,0,0
3843,143,0.95,0.05,0,0
3844,1430,0.99,0.01,0,0
3845,14300,0.97,0.03,0,0
3846,14301,0.44,0.56,0,1
3847,14302,0.48,0.52,0,1
3848,14304,0.98,0.02,0,0
3849,14306,0.99,0.01,0,0
3850,14307,0.98,0.02,0,0
3851,14308,0.91,0.09,0,0
3852,14309,1.0,0.0,0,0
3853,1431,0.85,0.15,0,0
3854,14311,1.0,0.0,0,0
3855,14312,0.45,0.55,0,1
3856,14313,0.94,0.06,0,0
3857,14314,0.27,0.73,0,1
3858,14315,0.99,0.01,0,0
3859,14317,0.75,0.25,0,0
3860,14318,0.83,0.17,0,0
3861,14319,0.91,0.09,0,0
3862,14320,0.99,0.01,0,0
3863,14321,0.96,0.04,0,0
3864,14322,0.79,0.21,0,0
3865,14324,0.99,0.01,0,0
3866,14325,0.72,0.28,0,0
3867,14326,1.0,0.0,0,0
3868,14327,1.0,0.0,0,0
3869,14328,0.97,0.03,0,0
3870,14329,0.98,0.02,0,0
3871,14330,1.0,0.0,0,0
3872,14331,1.0,0.0,0,0
3873,14332,1.0,0.0,0,0
3874,14333,0.83,0.17,0,0
3875,14334,0.73,0.27,0,0
3876,14335,0.88,0.12,0,0
3877,14336,0.79,0.21,0,0
3878,14337,0.56,0.44,0,0
3879,14338,0.99,0.01,0,0
3880,14339,0.99,0.01,0,0
3881,14340,0.12,0.88,0,1
3882,14342,0.8,0.2,0,0
3883,14343,0.63,0.37,0,0
3884,14344,0.99,0.01,0,0
3885,14345,0.78,0.22,0,0
3886,14346,1.0,0.0,0,0
3887,14347,0.99,0.01,0,0
3888,14348,0.64,0.36,0,0
3889,14349,0.96,0.04,0,0
3890,1435,0.95,0.05,0,0
3891,14350,0.57,0.43,0,0
3892,14352,0.99,0.01,0,0
3893,14354,0.99,0.01,0,0
3894,14355,0.96,0.04,0,0
3895,14356,0.98,0.02,0,0
3896,14357,0.8,0.2,0,0
3897,14358,0.9,0.1,0,0
3898,14359,0.99,0.01,0,0
3899,14360,0.97,0.03,0,0
3900,14361,0.99,0.01,0,0
3901,14363,0.82,0.18,0,0
3902,14364,0.7,0.3,0,0
3903,14365,0.89,0.11,0,0
3904,14366,1.0,0.0,0,0
3905,14367,0.99,0.01,0,0
3906,14368,1.0,0.0,0,0
3907,14369,0.99,0.01,0,0
3908,1437,0.4,0.6,0,1
3909,14371,1.0,0.0,0,0
3910,14372,1.0,0.0,0,0
3911,14373,0.96,0.04,0,0
3912,14374,1.0,0.0,0,0
3913,14375,0.97,0.03,0,0
3914,14376,1.0,0.0,0,0
3915,14377,0.88,0.12,0,0
3916,14378,0.67,0.33,0,0
3917,14379,0.09,0.91,0,1
3918,1438,1.0,0.0,0,0
3919,14381,1.0,0.0,0,0
3920,14382,0.33,0.67,0,1
3921,14383,1.0,0.0,0,0
3922,14384,1.0,0.0,0,0
3923,14385,0.99,0.01,0,0
3924,14386,0.66,0.34,0,0
3925,14387,0.98,0.02,0,0
3926,14389,1.0,0.0,0,0
3927,1439,0.99,0.01,0,0
3928,14391,1.0,0.0,0,0
3929,14392,0.67,0.33,0,0
3930,14393,0.97,0.03,0,0
3931,14394,1.0,0.0,0,0
3932,14395,0.3,0.7,0,1
3933,14396,0.88,0.12,0,0
3934,14397,0.95,0.05,0,0
3935,14398,0.62,0.38,0,0
3936,14399,0.79,0.21,0,0
3937,144,0.9,0.1,0,0
3938,1440,0.69,0.31,0,0
3939,14400,1.0,0.0,0,0
3940,14402,0.69,0.31,0,0
3941,14404,0.85,0.15,0,0
3942,14405,0.76,0.24,0,0
3943,14406,0.96,0.04,0,0
3944,14407,0.99,0.01,0,0
3945,14408,0.92,0.08,0,0
3946,1441,0.04,0.96,0,1
3947,14410,0.62,0.38,0,0
3948,14411,0.91,0.09,0,0
3949,14412,0.6,0.4,0,0
3950,14414,0.96,0.04,0,0
3951,14415,0.43,0.57,0,1
3952,14416,0.63,0.37,0,0
3953,14417,1.0,0.0,0,0
3954,14419,0.99,0.01,0,0
3955,1442,0.85,0.15,0,0
3956,14420,0.99,0.01,0,0
3957,14421,0.74,0.26,0,0
3958,14422,0.99,0.01,0,0
3959,14423,0.94,0.06,0,0
3960,14424,0.91,0.09,0,0
3961,14425,0.99,0.01,0,0
3962,14426,0.95,0.05,0,0
3963,14427,1.0,0.0,0,0
3964,14428,0.67,0.33,0,0
3965,14429,0.92,0.08,0,0
3966,1443,0.96,0.04,0,0
3967,14431,0.03,0.97,0,1
3968,14434,0.72,0.28,0,0
3969,14435,0.99,0.01,0,0
3970,14437,1.0,0.0,0,0
3971,14438,1.0,0.0,0,0
3972,14439,0.86,0.14,0,0
3973,1444,0.89,0.11,0,0
3974,14440,0.56,0.44,0,0
3975,14441,1.0,0.0,0,0
3976,14443,0.83,0.17,0,0
3977,14444,1.0,0.0,0,0
3978,14445,1.0,0.0,0,0
3979,14447,1.0,0.0,0,0
3980,14448,1.0,0.0,0,0
3981,14449,0.95,0.05,0,0
3982,1445,0.83,0.17,0,0
3983,14451,0.83,0.17,0,0
3984,14452,0.82,0.18,0,0
3985,14453,0.86,0.14,0,0
3986,14454,0.96,0.04,0,0
3987,14455,1.0,0.0,0,0
3988,14456,0.94,0.06,0,0
3989,14457,0.95,0.05,0,0
3990,14458,1.0,0.0,0,0
3991,1446,0.09,0.91,0,1
3992,14460,0.18,0.82,0,1
3993,14461,0.87,0.13,0,0
3994,14462,0.99,0.01,0,0
3995,14463,0.98,0.02,0,0
3996,14466,0.9,0.1,0,0
3997,14467,0.99,0.01,0,0
3998,14468,0.86,0.14,0,0
3999,14469,0.73,0.27,0,0
4000,1447,1.0,0.0,0,0
4001,14470,0.78,0.22,0,0
4002,14471,0.99,0.01,0,0
4003,14472,0.82,0.18,0,0
4004,14473,1.0,0.0,0,0
4005,14474,0.83,0.17,0,0
4006,14475,0.93,0.07,0,0
4007,14476,0.73,0.27,0,0
4008,14479,1.0,0.0,0,0
4009,1448,0.94,0.06,0,0
4010,14480,0.96,0.04,0,0
4011,14481,0.79,0.21,0,0
4012,14482,1.0,0.0,0,0
4013,14483,0.99,0.01,0,0
4014,14484,0.99,0.01,0,0
4015,14485,0.98,0.02,0,0
4016,14486,0.99,0.01,0,0
4017,14487,1.0,0.0,0,0
4018,14489,1.0,0.0,0,0
4019,1449,1.0,0.0,0,0
4020,14491,0.99,0.01,0,0
4021,14492,1.0,0.0,0,0
4022,14494,0.12,0.88,0,1
4023,14495,0.92,0.08,0,0
4024,14496,0.93,0.07,0,0
4025,14497,0.99,0.01,0,0
4026,14498,0.19,0.81,0,1
4027,14499,0.18,0.82,0,1
4028,145,1.0,0.0,0,0
4029,1450,1.0,0.0,0,0
4030,14500,0.85,0.15,0,0
4031,14502,0.98,0.02,0,0
4032,14503,0.55,0.45,0,0
4033,14504,1.0,0.0,0,0
4034,14508,0.75,0.25,0,0
4035,14509,0.99,0.01,0,0
4036,1451,0.39,0.61,0,1
4037,14510,0.99,0.01,0,0
4038,14511,0.78,0.22,0,0
4039,14512,0.75,0.25,0,0
4040,14513,0.98,0.02,0,0
4041,14514,1.0,0.0,0,0
4042,14515,0.06,0.94,0,1
4043,14516,0.93,0.07,0,0
4044,14517,0.99,0.01,0,0
4045,14518,0.99,0.01,0,0
4046,14520,0.83,0.17,0,0
4047,14522,0.07,0.93,0,1
4048,14525,0.98,0.02,0,0
4049,14526,1.0,0.0,0,0
4050,14527,0.99,0.01,0,0
4051,1453,0.94,0.06,0,0
4052,14530,0.96,0.04,0,0
4053,14531,0.38,0.62,0,1
4054,14533,0.87,0.13,0,0
4055,14534,0.99,0.01,0,0
4056,14535,0.89,0.11,0,0
4057,14536,0.91,0.09,0,0
4058,14537,0.9,0.1,0,0
4059,14538,0.99,0.01,0,0
4060,14542,1.0,0.0,0,0
4061,14544,0.99,0.01,0,0
4062,14546,0.98,0.02,0,0
4063,14547,0.98,0.02,0,0
4064,14548,0.96,0.04,0,0
4065,1455,0.99,0.01,0,0
4066,14550,0.97,0.03,0,0
4067,14551,1.0,0.0,0,0
4068,14552,1.0,0.0,0,0
4069,14553,0.8,0.2,0,0
4070,14555,0.72,0.28,0,0
4071,14556,0.73,0.27,0,0
4072,14557,0.87,0.13,0,0
4073,14558,0.99,0.01,0,0
4074,14559,1.0,0.0,0,0
4075,1456,0.89,0.11,0,0
4076,14560,0.99,0.01,0,0
4077,14561,0.91,0.09,0,0
4078,14562,1.0,0.0,0,0
4079,14563,0.98,0.02,0,0
4080,14564,1.0,0.0,0,0
4081,14565,0.9,0.1,0,0
4082,14567,1.0,0.0,0,0
4083,14568,0.56,0.44,0,0
4084,14569,1.0,0.0,0,0
4085,1457,0.53,0.47,0,0
4086,14570,1.0,0.0,0,0
4087,14571,0.67,0.33,0,0
4088,14572,0.79,0.21,0,0
4089,14573,0.73,0.27,0,0
4090,14574,0.88,0.12,0,0
4091,14576,0.85,0.15,0,0
4092,14577,0.96,0.04,0,0
4093,14578,0.98,0.02,0,0
4094,1458,0.99,0.01,0,0
4095,14580,0.59,0.41,0,0
4096,14581,1.0,0.0,0,0
4097,14583,1.0,0.0,0,0
4098,14584,0.6,0.4,0,0
4099,14585,1.0,0.0,0,0
4100,14586,0.98,0.02,0,0
4101,14587,0.87,0.13,0,0
4102,14588,1.0,0.0,0,0
4103,14589,0.83,0.17,0,0
4104,1459,0.97,0.03,0,0
4105,14591,0.98,0.02,0,0
4106,14592,0.99,0.01,0,0
4107,14594,0.99,0.01,0,0
4108,14595,0.95,0.05,0,0
4109,14596,1.0,0.0,0,0
4110,14597,0.99,0.01,0,0
4111,14598,1.0,0.0,0,0
4112,14599,0.93,0.07,0,0
4113,146,0.99,0.01,0,0
4114,1460,0.86,0.14,0,0
4115,14600,0.9,0.1,0,0
4116,14603,1.0,0.0,0,0
4117,14604,0.16,0.84,0,1
4118,14605,0.66,0.34,0,0
4119,14607,0.77,0.23,0,0
4120,14608,0.43,0.57,0,1
4121,14609,0.52,0.48,0,0
4122,1461,1.0,0.0,0,0
4123,14610,0.65,0.35,0,0
4124,14611,0.99,0.01,0,0
4125,14612,0.99,0.01,0,0
4126,14615,0.79,0.21,0,0
4127,14617,0.99,0.01,0,0
4128,14619,1.0,0.0,0,0
4129,1462,0.99,0.01,0,0
4130,14620,0.99,0.01,0,0
4131,14621,0.97,0.03,0,0
4132,14624,1.0,0.0,0,0
4133,14625,1.0,0.0,0,0
4134,14626,0.97,0.03,0,0
4135,14627,0.76,0.24,0,0
4136,14628,0.96,0.04,0,0
4137,14630,1.0,0.0,0,0
4138,14632,0.02,0.98,0,1
4139,14633,0.99,0.01,0,0
4140,14634,0.92,0.08,0,0
4141,14636,0.99,0.01,0,0
4142,14637,0.96,0.04,0,0
4143,14638,1.0,0.0,0,0
4144,14639,0.97,0.03,0,0
4145,1464,0.95,0.05,0,0
4146,14640,1.0,0.0,0,0
4147,14642,0.7,0.3,0,0
4148,14643,0.92,0.08,0,0
4149,14644,0.94,0.06,0,0
4150,14645,1.0,0.0,0,0
4151,14646,1.0,0.0,0,0
4152,14647,0.98,0.02,0,0
4153,14649,0.27,0.73,0,1
4154,1465,1.0,0.0,0,0
4155,14650,0.86,0.14,0,0
4156,14651,0.98,0.02,0,0
4157,14652,0.94,0.06,0,0
4158,14653,0.98,0.02,0,0
4159,14654,0.99,0.01,0,0
4160,14656,0.97,0.03,0,0
4161,14658,1.0,0.0,0,0
4162,14659,0.92,0.08,0,0
4163,1466,1.0,0.0,0,0
4164,14661,0.99,0.01,0,0
4165,14662,0.68,0.32,0,0
4166,14663,1.0,0.0,0,0
4167,14664,0.01,0.99,0,1
4168,14665,0.96,0.04,0,0
4169,14666,1.0,0.0,0,0
4170,14667,0.94,0.06,0,0
4171,14668,1.0,0.0,0,0
4172,14669,0.98,0.02,0,0
4173,1467,0.94,0.06,0,0
4174,14671,0.99,0.01,0,0
4175,14672,0.78,0.22,0,0
4176,14673,0.81,0.19,0,0
4177,14674,0.97,0.03,0,0
4178,14676,1.0,0.0,0,0
4179,14677,0.94,0.06,0,0
4180,14678,0.98,0.02,0,0
4181,14679,0.99,0.01,0,0
4182,1468,0.97,0.03,0,0
4183,14681,1.0,0.0,0,0
4184,14683,0.7,0.3,0,0
4185,14685,1.0,0.0,0,0
4186,14686,0.91,0.09,0,0
4187,14687,1.0,0.0,0,0
4188,14688,0.96,0.04,0,0
4189,14689,0.97,0.03,0,0
4190,1469,0.99,0.01,0,0
4191,14690,0.91,0.09,0,0
4192,14691,0.99,0.01,0,0
4193,14692,0.98,0.02,0,0
4194,14693,0.91,0.09,0,0
4195,14695,1.0,0.0,0,0
4196,14696,0.87,0.13,0,0
4197,14697,1.0,0.0,0,0
4198,14698,0.92,0.08,0,0
4199,14699,0.93,0.07,0,0
4200,1470,1.0,0.0,0,0
4201,14700,0.7,0.3,0,0
4202,14701,0.99,0.01,0,0
4203,14702,0.97,0.03,0,0
4204,14703,1.0,0.0,0,0
4205,14705,0.99,0.01,0,0
4206,14706,0.99,0.01,0,0
4207,14707,1.0,0.0,0,0
4208,14708,1.0,0.0,0,0
4209,14709,0.99,0.01,0,0
4210,14710,0.1,0.9,0,1
4211,14711,0.97,0.03,0,0
4212,14712,0.99,0.01,0,0
4213,14713,1.0,0.0,0,0
4214,14715,0.86,0.14,0,0
4215,14716,0.97,0.03,0,0
4216,14717,0.98,0.02,0,0
4217,14718,0.96,0.04,0,0
4218,14719,1.0,0.0,0,0
4219,1472,0.7,0.3,0,0
4220,14720,1.0,0.0,0,0
4221,14721,1.0,0.0,0,0
4222,14722,0.79,0.21,0,0
4223,14723,1.0,0.0,0,0
4224,14724,0.92,0.08,0,0
4225,14725,0.51,0.49,0,0
4226,14726,1.0,0.0,0,0
4227,14728,1.0,0.0,0,0
4228,14729,0.97,0.03,0,0
4229,1473,1.0,0.0,0,0
4230,14730,1.0,0.0,0,0
4231,14732,0.86,0.14,0,0
4232,14733,0.82,0.18,0,0
4233,14735,1.0,0.0,0,0
4234,14736,0.95,0.05,0,0
4235,14738,0.66,0.34,0,0
4236,1474,0.87,0.13,0,0
4237,14741,0.99,0.01,0,0
4238,14742,0.98,0.02,0,0
4239,14743,0.95,0.05,0,0
4240,14744,1.0,0.0,0,0
4241,14745,0.99,0.01,0,0
4242,14747,1.0,0.0,0,0
4243,14748,0.96,0.04,0,0
4244,14749,0.98,0.02,0,0
4245,1475,0.89,0.11,0,0
4246,14750,1.0,0.0,0,0
4247,14751,0.99,0.01,0,0
4248,14752,1.0,0.0,0,0
4249,14754,0.98,0.02,0,0
4250,14755,0.78,0.22,0,0
4251,14756,1.0,0.0,0,0
4252,14757,0.98,0.02,0,0
4253,14758,0.61,0.39,0,0
4254,14759,0.85,0.15,0,0
4255,14760,1.0,0.0,0,0
4256,14761,1.0,0.0,0,0
4257,14762,0.99,0.01,0,0
4258,14763,1.0,0.0,0,0
4259,14765,0.99,0.01,0,0
4260,14766,0.55,0.45,0,0
4261,14767,0.75,0.25,0,0
4262,14768,0.9,0.1,0,0
4263,14769,1.0,0.0,0,0
4264,14770,1.0,0.0,0,0
4265,14772,0.85,0.15,0,0
4266,14773,0.99,0.01,0,0
4267,14777,1.0,0.0,0,0
4268,14778,0.97,0.03,0,0
